Node 	Temperature
1352	-0.716619211703009
1353	-0.716619211703009
1354	-0.740856589261568
1355	-0.740856589261568
1356	-0.740856589261568
1357	-0.765150211842966
1358	-0.765150211842966
1359	-0.765150211842966
1360	-0.789500212700132
1361	-0.789500212700132
1362	-0.789500212700132
1363	-0.813906725085993
1364	-0.813906725085993
1365	-0.813906725085993
1366	-0.838369882253478
1367	-0.838369882253478
1368	-0.838369882253478
1369	-0.862889817455514
1370	-0.862889817455514
1371	-0.862889817455514
1372	-0.887466663945032
1373	-0.887466663945032
1374	-0.887466663945032
1375	-0.912100554974955
1376	-0.912100554974955
1377	-0.912100554974955
1378	-0.936791623798215
1379	-0.936791623798215
1380	-0.936791623798215
1381	-0.961540003667739
1382	-0.961540003667739
1383	-0.961540003667739
1384	-0.986345827836457
1385	-0.986345827836457
1386	-0.986345827836457
1387	-1.01120922955729
1388	-1.01120922955729
1389	-1.01120922955729
1390	-1.03613034208318
1391	-1.03613034208318
1392	-1.03613034208318
1393	-1.06110929866704
1394	-1.06110929866704
1395	-1.06110929866704
1396	-1.08614623256181
1397	-1.08614623256181
1398	-1.08614623256181
1399	-1.11124127702041
1400	-1.11124127702041
1401	-1.11124127702041
1402	-1.13639456529577
1403	-1.13639456529577
1404	-1.13639456529577
1405	-1.16160623064082
1406	-1.16160623064082
1407	-1.16160623064082
1408	-1.18687640630849
1409	-1.18687640630849
1410	-1.18687640630849
1411	-1.21220522555170
1412	-1.21220522555170
1413	-1.21220522555170
1414	-1.23759282162338
1415	-1.23759282162338
1416	-1.23759282162338
1417	-1.26303932777647
1418	-1.26303932777647
1419	-1.26303932777647
1420	-1.28854487726389
1421	-1.28854487726389
1422	-1.28854487726389
1423	-1.31410960333856
1424	-1.31410960333856
1425	-1.31410960333856
1426	-1.33973363925342
1427	-1.33973363925342
1428	-1.33973363925342
1429	-1.36541711826139
1430	-1.36541711826139
1431	-1.36541711826139
1432	-1.39116017361541
1433	-1.39116017361541
1434	-1.39116017361541
1435	-1.41696293856840
1436	-1.41696293856840
1437	-1.41696293856840
1438	-1.44282554637328
1439	-1.44282554637328
1440	-1.44282554637328
1441	-1.46874813028299
1442	-1.46874813028299
1443	-1.46874813028299
1444	-1.49473082355045
1445	-1.49473082355045
1446	-1.49473082355045
1447	-1.52077375942860
1448	-1.52077375942860
1449	-1.52077375942860
1450	-1.54687707117036
1451	-1.54687707117036
1452	-1.54687707117036
1453	-1.57304089202866
1454	-1.57304089202866
1455	-1.57304089202866
1456	-1.59926535525642
1457	-1.59926535525642
1458	-1.59926535525642
1459	-1.62555059410658
1460	-1.62555059410658
1461	-1.62555059410658
1462	-1.65189674183206
1463	-1.65189674183206
1464	-1.65189674183206
1465	-1.67830393168579
1466	-1.67830393168579
1467	-1.67830393168579
1468	-1.70477229692070
1469	-1.70477229692070
1470	-1.70477229692070
1471	-1.73130197078972
1472	-1.73130197078972
1473	-1.73130197078972
1474	-1.75789308654578
1475	-1.75789308654578
1476	-1.75789308654578
1477	-1.78454577744179
1478	-1.78454577744179
1479	-1.78454577744179
1480	-1.81126017673070
1481	-1.81126017673070
1482	-1.81126017673070
1483	-1.83803641766543
1484	-1.83803641766543
1485	-1.83803641766543
1486	-1.86487463349891
1487	-1.86487463349891
1488	-1.86487463349891
1489	-1.89177495748406
1490	-1.89177495748406
1491	-1.89177495748406
1492	-1.91873752287382
1493	-1.91873752287382
1494	-1.91873752287382
1495	-1.94576246292111
1496	-1.94576246292111
1497	-1.94576246292111
1498	-1.97284991087886
1499	-1.97284991087886
1500	-1.97284991087886
1501	-2.00000000000000
1502	-2.00000000000000
1503	-2.00000000000000
