deltaTime	endTimeStep
3600		43800
26938	-6.15557668898786
26939	-6.15530050292457
26940	-6.15500649249294
26941	-6.15469459158751
26942	-6.15436473440744
26943	-6.15401685545999
26944	-6.15365088956393
26945	-6.15326677185304
26946	-6.15286443777954
26947	-6.15244382311757
26948	-6.15200486396664
26949	-6.15154749675508
26950	-6.15107165824359
26951	-6.15057728552868
26952	-6.15006431604618
26953	-6.14953268757480
26954	-6.14898233823958
26955	-6.14841320651538
26956	-6.14782523123043
26957	-6.14721835156977
26958	-6.14659250707876
26959	-6.14594763766657
26960	-6.14528368360963
26961	-6.14460058555516
26962	-6.14389828452464
26963	-6.14317672191736
26964	-6.14243583951381
26965	-6.14167557947926
26966	-6.14089588436723
26967	-6.14009669712300
26968	-6.13927796108712
26969	-6.13843961999891
26970	-6.13758161799999
26971	-6.13670389963772
26972	-6.13580640986869
26973	-6.13488909406216
26974	-6.13395189800353
26975	-6.13299476789781
26976	-6.13201765037308
26977	-6.13102049248392
26978	-6.13000324171489
26979	-6.12896584598393
26980	-6.12790825364583
26981	-6.12683041349560
26982	-6.12573227477190
26983	-6.12461378716041
26984	-6.12347490079722
26985	-6.12231556627220
26986	-6.12113573463231
26987	-6.11993535738495
26988	-6.11871438650122
26989	-6.11747277441927
26990	-6.11621047404747
26991	-6.11492743876774
26992	-6.11362362243878
26993	-6.11229897939929
26994	-6.11095346447124
26995	-6.10958703296304
26996	-6.10819964067279
26997	-6.10679124389141
26998	-6.10536179940582
26999	-6.10391126450206
27000	-6.10243959696844
27001	-6.10094675509861
27002	-6.09943269769467
27003	-6.09789738407018
27004	-6.09634077405327
27005	-6.09476282798967
27006	-6.09316350674572
27007	-6.09154277171149
27008	-6.08990058480371
27009	-6.08823690846881
27010	-6.08655170568583
27011	-6.08484493996935
27012	-6.08311657537242
27013	-6.08136657648947
27014	-6.07959490845921
27015	-6.07780153696751
27016	-6.07598642825022
27017	-6.07414954909599
27018	-6.07229086684902
27019	-6.07041034941181
27020	-6.06850796524795
27021	-6.06658368338474
27022	-6.06463747341593
27023	-6.06266930550433
27024	-6.06067915038451
27025	-6.05866697936532
27026	-6.05663276433257
27027	-6.05457647775154
27028	-6.05249809266954
27029	-6.05039758271843
27030	-6.04827492211717
27031	-6.04613008567431
27032	-6.04396304879050
27033	-6.04177378746095
27034	-6.03956227827792
27035	-6.03732849843313
27036	-6.03507242572019
27037	-6.03279403853705
27038	-6.03049331588833
27039	-6.02817023738769
27040	-6.02582478326019
27041	-6.02345693434453
27042	-6.02106667209534
27043	-6.01865397858546
27044	-6.01621883650813
27045	-6.01376122917923
27046	-6.01128114053947
27047	-6.00877855515658
27048	-6.00625345822746
27049	-6.00370583558037
27050	-6.00113567367704
27051	-5.99854295961483
27052	-5.99592768112882
27053	-5.99328982659390
27054	-5.99062938502687
27055	-5.98794634608850
27056	-5.98524070008561
27057	-5.98251243797315
27058	-5.97976155135621
27059	-5.97698803249209
27060	-5.97419187429226
27061	-5.97137307032438
27062	-5.96853161481424
27063	-5.96566750264768
27064	-5.96278072937250
27065	-5.95987129120037
27066	-5.95693918500862
27067	-5.95398440834214
27068	-5.95100695941522
27069	-5.94800683711332
27070	-5.94498404099494
27071	-5.94193857129331
27072	-5.93887042891812
27073	-5.93577961545730
27074	-5.93266613317863
27075	-5.92952998503146
27076	-5.92637117464840
27077	-5.92318970634692
27078	-5.91998558513099
27079	-5.91675881669274
27080	-5.91350940741399
27081	-5.91023736436788
27082	-5.90694269532044
27083	-5.90362540873218
27084	-5.90028551375962
27085	-5.89692302025687
27086	-5.89353793877714
27087	-5.89013028057420
27088	-5.88670005760392
27089	-5.88324728252561
27090	-5.87977196870352
27091	-5.87627413020819
27092	-5.87275378181778
27093	-5.86921093901946
27094	-5.86564561801072
27095	-5.86205783570070
27096	-5.85844760971144
27097	-5.85481495837923
27098	-5.85115990075576
27099	-5.84748245660935
27100	-5.84378264642611
27101	-5.84006049141109
27102	-5.83631601348940
27103	-5.83254923530730
27104	-5.82876018023321
27105	-5.82494887235878
27106	-5.82111533649986
27107	-5.81725959819750
27108	-5.81338168371886
27109	-5.80948162005818
27110	-5.80555943493760
27111	-5.80161515680810
27112	-5.79764881485028
27113	-5.79366043897517
27114	-5.78965005982503
27115	-5.78561770877405
27116	-5.78156341792916
27117	-5.77748722013068
27118	-5.77338914895303
27119	-5.76926923870540
27120	-5.76512752443246
27121	-5.76096404191493
27122	-5.75677882767027
27123	-5.75257191895321
27124	-5.74834335375633
27125	-5.74409317081060
27126	-5.73982140958592
27127	-5.73552811029165
27128	-5.73121331387706
27129	-5.72687706203187
27130	-5.72251939718664
27131	-5.71814036251317
27132	-5.71374000192495
27133	-5.70931836007745
27134	-5.70487548236850
27135	-5.70041141493855
27136	-5.69592620467094
27137	-5.69141989919210
27138	-5.68689254687175
27139	-5.68234419682312
27140	-5.67777489890305
27141	-5.67318470371222
27142	-5.66857366259519
27143	-5.66394182764051
27144	-5.65928925168080
27145	-5.65461598829275
27146	-5.64992209179717
27147	-5.64520761725897
27148	-5.64047262048713
27149	-5.63571715803463
27150	-5.63094128719841
27151	-5.62614506601925
27152	-5.62132855328166
27153	-5.61649180851370
27154	-5.61163489198682
27155	-5.60675786471567
27156	-5.60186078845788
27157	-5.59694372571379
27158	-5.59200673972621
27159	-5.58704989448009
27160	-5.58207325470219
27161	-5.57707688586073
27162	-5.57206085416496
27163	-5.56702522656481
27164	-5.56197007075039
27165	-5.55689545515155
27166	-5.55180144893739
27167	-5.54668812201572
27168	-5.54155554503259
27169	-5.53640378937165
27170	-5.53123292715365
27171	-5.52604303123572
27172	-5.52083417521078
27173	-5.51560643340685
27174	-5.51035988088634
27175	-5.50509459344529
27176	-5.49981064761267
27177	-5.49450812064956
27178	-5.48918709054831
27179	-5.48384763603172
27180	-5.47848983655215
27181	-5.47311377229060
27182	-5.46771952415575
27183	-5.46230717378301
27184	-5.45687680353350
27185	-5.45142849649298
27186	-5.44596233647079
27187	-5.44047840799876
27188	-5.43497679633006
27189	-5.42945758743802
27190	-5.42392086801491
27191	-5.41836672547077
27192	-5.41279524793208
27193	-5.40720652424052
27194	-5.40160064395164
27195	-5.39597769733353
27196	-5.39033777536547
27197	-5.38468096973652
27198	-5.37900737284413
27199	-5.37331707779266
27200	-5.36761017839194
27201	-5.36188676915576
27202	-5.35614694530037
27203	-5.35039080274288
27204	-5.34461843809975
27205	-5.33882994868513
27206	-5.33302543250932
27207	-5.32720498827703
27208	-5.32136871538578
27209	-5.31551671392414
27210	-5.30964908467000
27211	-5.30376592908888
27212	-5.29786734933207
27213	-5.29195344823488
27214	-5.28602432931479
27215	-5.28008009676956
27216	-5.27412085547540
27217	-5.26814671098498
27218	-5.26215776952553
27219	-5.25615413799680
27220	-5.25013592396907
27221	-5.24410323568109
27222	-5.23805618203804
27223	-5.23199487260941
27224	-5.22591941762691
27225	-5.21982992798223
27226	-5.21372651522497
27227	-5.20760929156035
27228	-5.20147836984702
27229	-5.19533386359481
27230	-5.18917588696243
27231	-5.18300455475509
27232	-5.17681998242222
27233	-5.17062228605504
27234	-5.16441158238416
27235	-5.15818798877718
27236	-5.15195162323620
27237	-5.14570260439537
27238	-5.13944105151843
27239	-5.13316708449613
27240	-5.12688082384373
27241	-5.12058239069836
27242	-5.11427190681645
27243	-5.10794949457108
27244	-5.10161527694933
27245	-5.09526937754966
27246	-5.08891192057912
27247	-5.08254303085070
27248	-5.07616283378060
27249	-5.06977145538545
27250	-5.06336902227958
27251	-5.05695566167219
27252	-5.05053150136460
27253	-5.04409666974731
27254	-5.03765129579723
27255	-5.03119550907472
27256	-5.02472943972068
27257	-5.01825321845360
27258	-5.01176697656656
27259	-5.00527084592421
27260	-4.99876495895970
27261	-4.99224944867163
27262	-4.98572444862096
27263	-4.97919009292787
27264	-4.97264651626867
27265	-4.96609385387257
27266	-4.95953224151852
27267	-4.95296181553200
27268	-4.94638271278176
27269	-4.93979507067656
27270	-4.93319902716183
27271	-4.92659472071645
27272	-4.91998229034935
27273	-4.91336187559620
27274	-4.90673361651605
27275	-4.90009765368791
27276	-4.89345412820738
27277	-4.88680318168320
27278	-4.88014495623385
27279	-4.87347959448404
27280	-4.86680723956124
27281	-4.86012803509213
27282	-4.85344212519908
27283	-4.84674965449657
27284	-4.84005076808751
27285	-4.83334561155968
27286	-4.82663433098200
27287	-4.81991707290085
27288	-4.81319398433637
27289	-4.80646521277869
27290	-4.79973090618413
27291	-4.79299121297147
27292	-4.78624628201815
27293	-4.77949626265640
27294	-4.77274130466945
27295	-4.76598155828767
27296	-4.75921717418467
27297	-4.75244830347345
27298	-4.74567509770244
27299	-4.73889770885159
27300	-4.73211628932843
27301	-4.72533099196411
27302	-4.71854197000938
27303	-4.71174937713060
27304	-4.70495336740568
27305	-4.69815409532003
27306	-4.69135171576244
27307	-4.68454638402098
27308	-4.67773825577884
27309	-4.67092748711019
27310	-4.66411423447593
27311	-4.65729865471955
27312	-4.65048090506288
27313	-4.64366114310185
27314	-4.63683952680221
27315	-4.63001621449526
27316	-4.62319136487352
27317	-4.61636513698641
27318	-4.60953769023583
27319	-4.60270918437182
27320	-4.59587977948810
27321	-4.58904963601764
27322	-4.58221891472821
27323	-4.57538777671792
27324	-4.56855638341077
27325	-4.56172489655215
27326	-4.55489347820436
27327	-4.54806229074203
27328	-4.54123149684759
27329	-4.53440125950669
27330	-4.52757174200358
27331	-4.52074310791646
27332	-4.51391552111286
27333	-4.50708914574488
27334	-4.50026414624453
27335	-4.49344068731896
27336	-4.48661893394576
27337	-4.47979905136816
27338	-4.47298120509030
27339	-4.46616556087239
27340	-4.45935228472590
27341	-4.45254154290875
27342	-4.44573350192047
27343	-4.43892832849730
27344	-4.43212618960739
27345	-4.42532725244584
27346	-4.41853168442983
27347	-4.41173965319364
27348	-4.40495132658376
27349	-4.39816687265385
27350	-4.39138645965982
27351	-4.38461025605479
27352	-4.37783843048409
27353	-4.37107115178019
27354	-4.36430858895767
27355	-4.35755091120817
27356	-4.35079828789526
27357	-4.34405088854940
27358	-4.33730888286278
27359	-4.33057244068421
27360	-4.32384173201394
27361	-4.31711692699854
27362	-4.31039819592570
27363	-4.30368570921904
27364	-4.29697963743289
27365	-4.29028015124711
27366	-4.28358742146178
27367	-4.27690161899194
27368	-4.27022291486236
27369	-4.26355148020218
27370	-4.25688748623963
27371	-4.25023110429672
27372	-4.24358250578383
27373	-4.23694186219447
27374	-4.23030934509983
27375	-4.22368512614348
27376	-4.21706937703595
27377	-4.21046226954933
27378	-4.20386397551194
27379	-4.19727466680281
27380	-4.19069451534637
27381	-4.18412369310696
27382	-4.17756237208339
27383	-4.17101072430353
27384	-4.16446892181887
27385	-4.15793713669907
27386	-4.15141554102648
27387	-4.14490430689073
27388	-4.13840360638317
27389	-4.13191361159142
27390	-4.12543449459385
27391	-4.11896642745400
27392	-4.11250958221516
27393	-4.10606413089471
27394	-4.09963024547864
27395	-4.09320809791596
27396	-4.08679786011306
27397	-4.08039970392817
27398	-4.07401380116568
27399	-4.06764032357050
27400	-4.06127944282249
27401	-4.05493133053075
27402	-4.04859615822802
27403	-4.04227409736503
27404	-4.03596531930484
27405	-4.02966999531716
27406	-4.02338829657274
27407	-4.01712039413765
27408	-4.01086645896762
27409	-4.00462666190234
27410	-3.99840117365979
27411	-3.99219016483052
27412	-3.98599380587198
27413	-3.97981226710277
27414	-3.97364571869700
27415	-3.96749433067852
27416	-3.96135827291528
27417	-3.95523771511358
27418	-3.94913282681238
27419	-3.94304377737760
27420	-3.93697073599639
27421	-3.93091387167143
27422	-3.92487335321515
27423	-3.91884934924404
27424	-3.91284202817289
27425	-3.90685155820909
27426	-3.90087810734683
27427	-3.89492184336145
27428	-3.88898293380365
27429	-3.88306154599382
27430	-3.87715784701626
27431	-3.87127200371352
27432	-3.86540418268068
27433	-3.85955455025958
27434	-3.85372327253318
27435	-3.84791051531976
27436	-3.84211644416726
27437	-3.83634122434752
27438	-3.83058502085057
27439	-3.82484799837894
27440	-3.81913032134187
27441	-3.81343215384965
27442	-3.80775365970789
27443	-3.80209500241181
27444	-3.79645634514051
27445	-3.79083785075127
27446	-3.78523968177380
27447	-3.77966200040453
27448	-3.77410496850084
27449	-3.76856874757534
27450	-3.76305349879013
27451	-3.75755938295107
27452	-3.75208656050204
27453	-3.74663519151924
27454	-3.74120543570546
27455	-3.73579745238432
27456	-3.73041140049457
27457	-3.72504743858432
27458	-3.71970572480535
27459	-3.71438641690736
27460	-3.70908967223225
27461	-3.70381564770842
27462	-3.69856449984498
27463	-3.69333638472606
27464	-3.68813145800507
27465	-3.68294987489900
27466	-3.67779179018269
27467	-3.67265735818313
27468	-3.66754673277376
27469	-3.66246006736877
27470	-3.65739751491742
27471	-3.65235922789838
27472	-3.64734535831408
27473	-3.64235605768508
27474	-3.63739147704437
27475	-3.63245176693180
27476	-3.62753707738840
27477	-3.62264755795074
27478	-3.61778335764537
27479	-3.61294462498317
27480	-3.60813150795378
27481	-3.60334415402005
27482	-3.59858271011248
27483	-3.59384732262363
27484	-3.58913813740258
27485	-3.58445529974943
27486	-3.57979895440968
27487	-3.57516924556882
27488	-3.57056631684673
27489	-3.56599031129226
27490	-3.56144137137775
27491	-3.55691963899352
27492	-3.55242525544249
27493	-3.54795836143472
27494	-3.54351909708196
27495	-3.53910760189223
27496	-3.53472401476440
27497	-3.53036847398284
27498	-3.52604111721195
27499	-3.52174208149089
27500	-3.51747150322814
27501	-3.51322951819620
27502	-3.50901626152627
27503	-3.50483186770295
27504	-3.50067647055900
27505	-3.49655020327002
27506	-3.49245319834927
27507	-3.48838558764239
27508	-3.48434750232227
27509	-3.48033907288377
27510	-3.47636042913862
27511	-3.47241170021022
27512	-3.46849301452850
27513	-3.46460449982473
27514	-3.46074628312640
27515	-3.45691849075207
27516	-3.45312124830622
27517	-3.44935468067420
27518	-3.44561891201707
27519	-3.44191406576655
27520	-3.43824026461992
27521	-3.43459763053503
27522	-3.43098628472520
27523	-3.42740634765424
27524	-3.42385793903147
27525	-3.42034117780670
27526	-3.41685618216531
27527	-3.41340306952331
27528	-3.40998195652241
27529	-3.40659295902511
27530	-3.40323619210986
27531	-3.39991177006612
27532	-3.39661980638960
27533	-3.39336041377740
27534	-3.39013370412321
27535	-3.38693978851258
27536	-3.38377877721813
27537	-3.38065077969487
27538	-3.37755590457545
27539	-3.37449425966548
27540	-3.37146595193886
27541	-3.36847108753309
27542	-3.36550977174467
27543	-3.36258210902449
27544	-3.35968820297321
27545	-3.35682815633671
27546	-3.35400207100157
27547	-3.35121004799049
27548	-3.34845218745783
27549	-3.34572858868505
27550	-3.34303935007636
27551	-3.34038456915415
27552	-3.33776434255468
27553	-3.33517876602360
27554	-3.33262793441163
27555	-3.33011194167017
27556	-3.32763088084700
27557	-3.32518484408200
27558	-3.32277392260285
27559	-3.32039820672082
27560	-3.31805778582649
27561	-3.31575274838565
27562	-3.31348318193505
27563	-3.31124917307830
27564	-3.30905080748177
27565	-3.30688816987047
27566	-3.30476134402403
27567	-3.30267041277267
27568	-3.30061545799317
27569	-3.29859656060492
27570	-3.29661380056595
27571	-3.29466725686905
27572	-3.29275700753786
27573	-3.29088312962307
27574	-3.28904569919857
27575	-3.28724479135766
27576	-3.28548048020932
27577	-3.28375283887445
27578	-3.28206193948216
27579	-3.28040785316608
27580	-3.27879065006070
27581	-3.27721039929774
27582	-3.27566716900258
27583	-3.27416102629068
27584	-3.27269203726403
27585	-3.27126026700760
27586	-3.26986577958590
27587	-3.26850863803948
27588	-3.26718890438155
27589	-3.26590663959460
27590	-3.26466190362701
27591	-3.26345475538970
27592	-3.26228525275287
27593	-3.26115345254260
27594	-3.26005941053765
27595	-3.25900318146621
27596	-3.25798481900267
27597	-3.25700437576447
27598	-3.25606190330894
27599	-3.25515745213027
27600	-3.25429107165642
27601	-3.25346281024607
27602	-3.25267271518567
27603	-3.25192083268647
27604	-3.25120720788159
27605	-3.25053188482313
27606	-3.24989490647931
27607	-3.24929631473162
27608	-3.24873615037203
27609	-3.24821445310024
27610	-3.24773126152096
27611	-3.24728661314118
27612	-3.24688054436754
27613	-3.24651309050367
27614	-3.24618428574756
27615	-3.24589416318901
27616	-3.24564275480706
27617	-3.24543009146753
27618	-3.24525620292048
27619	-3.24512111779779
27620	-3.24502486361078
27621	-3.24496746674785
27622	-3.24494895247211
27623	-3.24496934491912
27624	-3.24502866709462
27625	-3.24512694087232
27626	-3.24526418699171
27627	-3.24544042505592
27628	-3.24565567352963
27629	-3.24590994973698
27630	-3.24620326985957
27631	-3.24653564893448
27632	-3.24690710085230
27633	-3.24731763835528
27634	-3.24776727303545
27635	-3.24825601533277
27636	-3.24878387453341
27637	-3.24935085876795
27638	-3.24995697500973
27639	-3.25060222907318
27640	-3.25128662561219
27641	-3.25201016811858
27642	-3.25277285892053
27643	-3.25357469918108
27644	-3.25441568889666
27645	-3.25529582689564
27646	-3.25621511083700
27647	-3.25717353720893
27648	-3.25817110132755
27649	-3.25920779733557
27650	-3.26028361820112
27651	-3.26139855571647
27652	-3.26255260049688
27653	-3.26374574197947
27654	-3.26497796842212
27655	-3.26624926690242
27656	-3.26755962331669
27657	-3.26890902237900
27658	-3.27029744762029
27659	-3.27172488138744
27660	-3.27319130484252
27661	-3.27469669796188
27662	-3.27624103953546
27663	-3.27782430716601
27664	-3.27944647726839
27665	-3.28110752506890
27666	-3.28280742460465
27667	-3.28454614872298
27668	-3.28632366908087
27669	-3.28813995614445
27670	-3.28999497918851
27671	-3.29188870629607
27672	-3.29382110435796
27673	-3.29579213907243
27674	-3.29780177494487
27675	-3.29984997528747
27676	-3.30193670221901
27677	-3.30406191666462
27678	-3.30622557835563
27679	-3.30842764582949
27680	-3.31066807642963
27681	-3.31294682630549
27682	-3.31526385041242
27683	-3.31761910251182
27684	-3.32001253517112
27685	-3.32244409976396
27686	-3.32491374647035
27687	-3.32742142427684
27688	-3.32996708097683
27689	-3.33255066317084
27690	-3.33517211626687
27691	-3.33783138448081
27692	-3.34052841083684
27693	-3.34326313716797
27694	-3.34603550411653
27695	-3.34884545113474
27696	-3.35169291648537
27697	-3.35457783724234
27698	-3.35750014929145
27699	-3.36045978733113
27700	-3.36345668487316
27701	-3.36649077424355
27702	-3.36956198658339
27703	-3.37267025184973
27704	-3.37581549881651
27705	-3.37899765507557
27706	-3.38221664703769
27707	-3.38547239993361
27708	-3.38876483781520
27709	-3.39209388355664
27710	-3.39545945885555
27711	-3.39886148423432
27712	-3.40229987904133
27713	-3.40577456145233
27714	-3.40928544847171
27715	-3.41283245593393
27716	-3.41641549850492
27717	-3.42003448968351
27718	-3.42368934180295
27719	-3.42737996603241
27720	-3.43110627237860
27721	-3.43486816968740
27722	-3.43866556564552
27723	-3.44249836678222
27724	-3.44636647847108
27725	-3.45026980493178
27726	-3.45420824923201
27727	-3.45818171328938
27728	-3.46219009787332
27729	-3.46623330260716
27730	-3.47031122597006
27731	-3.47442376529913
27732	-3.47857081679149
27733	-3.48275227550646
27734	-3.48696803536764
27735	-3.49121798916522
27736	-3.49550202855821
27737	-3.49982004407670
27738	-3.50417192512424
27739	-3.50855755998020
27740	-3.51297683580219
27741	-3.51742963862857
27742	-3.52191585338095
27743	-3.52643536386676
27744	-3.53098805278188
27745	-3.53557380171323
27746	-3.54019249114152
27747	-3.54484400044394
27748	-3.54952820789695
27749	-3.55424499067904
27750	-3.55899422487367
27751	-3.56377578547207
27752	-3.56858954637625
27753	-3.57343538040198
27754	-3.57831315928179
27755	-3.58322275366807
27756	-3.58816403313622
27757	-3.59313686618779
27758	-3.59814112025370
27759	-3.60317666169747
27760	-3.60824335581849
27761	-3.61334106685530
27762	-3.61846965798898
27763	-3.62362899134650
27764	-3.62881892800413
27765	-3.63403932799086
27766	-3.63929005029189
27767	-3.64457095285213
27768	-3.64988189257971
27769	-3.65522272534959
27770	-3.66059330600713
27771	-3.66599348837170
27772	-3.67142312524040
27773	-3.67688206839167
27774	-3.68237016858909
27775	-3.68788727558510
27776	-3.69343323812484
27777	-3.69900790394994
27778	-3.70461111980240
27779	-3.71024273142849
27780	-3.71590258358267
27781	-3.72159052003159
27782	-3.72730638355808
27783	-3.73305001596521
27784	-3.73882125808040
27785	-3.74461994975945
27786	-3.75044592989073
27787	-3.75629903639931
27788	-3.76217910625120
27789	-3.76808597545752
27790	-3.77401947907879
27791	-3.77997945122920
27792	-3.78596572508089
27793	-3.79197813286832
27794	-3.79801650589261
27795	-3.80408067452592
27796	-3.81017046821588
27797	-3.81628571549003
27798	-3.82242624396032
27799	-3.82859188032761
27800	-3.83478245038630
27801	-3.84099777902890
27802	-3.84723769025063
27803	-3.85350200715414
27804	-3.85979055195413
27805	-3.86610314598209
27806	-3.87243960969103
27807	-3.87879976266024
27808	-3.88518342360010
27809	-3.89159041035689
27810	-3.89802053991767
27811	-3.90447362841517
27812	-3.91094949113272
27813	-3.91744794250919
27814	-3.92396879614393
27815	-3.93051186480181
27816	-3.93707696041821
27817	-3.94366389410407
27818	-3.95027247615098
27819	-3.95690251603631
27820	-3.96355382242833
27821	-3.97022620319137
27822	-3.97691946539106
27823	-3.98363341529948
27824	-3.99036785840046
27825	-3.99712259939484
27826	-4.00389744220576
27827	-4.01069218998402
27828	-4.01750664511342
27829	-4.02434060921616
27830	-4.03119388315827
27831	-4.03806626705510
27832	-4.04495756027674
27833	-4.05186756145359
27834	-4.05879606848180
27835	-4.06574287852887
27836	-4.07270778803920
27837	-4.07969059273970
27838	-4.08669108764541
27839	-4.09370906706513
27840	-4.10074432460713
27841	-4.10779665318477
27842	-4.11486584502228
27843	-4.12195169166050
27844	-4.12905398396268
27845	-4.13617251212028
27846	-4.14330706565885
27847	-4.15045743344381
27848	-4.15762340368642
27849	-4.16480476394960
27850	-4.17200130115394
27851	-4.17921280158363
27852	-4.18643905089247
27853	-4.19367983410985
27854	-4.20093493564679
27855	-4.20820413930207
27856	-4.21548722826825
27857	-4.22278398513780
27858	-4.23009419190930
27859	-4.23741762999353
27860	-4.24475408021972
27861	-4.25210332284167
27862	-4.25946513754404
27863	-4.26683930344852
27864	-4.27422559912013
27865	-4.28162380257353
27866	-4.28903369127928
27867	-4.29645504217024
27868	-4.30388763164790
27869	-4.31133123558875
27870	-4.31878562935071
27871	-4.32625058777957
27872	-4.33372588521548
27873	-4.34121129549943
27874	-4.34870659197982
27875	-4.35621154751897
27876	-4.36372593449974
27877	-4.37124952483208
27878	-4.37878208995970
27879	-4.38632340086669
27880	-4.39387322808419
27881	-4.40143134169708
27882	-4.40899751135071
27883	-4.41657150625764
27884	-4.42415309520443
27885	-4.43174204655842
27886	-4.43933812827449
27887	-4.44694110790193
27888	-4.45455075259120
27889	-4.46216682910085
27890	-4.46978910380434
27891	-4.47741734269694
27892	-4.48505131140268
27893	-4.49269077518123
27894	-4.50033549893487
27895	-4.50798524721546
27896	-4.51563978423145
27897	-4.52329887385489
27898	-4.53096227962843
27899	-4.53862976477239
27900	-4.54630109219180
27901	-4.55397602448347
27902	-4.56165432394306
27903	-4.56933575257220
27904	-4.57702007208557
27905	-4.58470704391801
27906	-4.59239642923168
27907	-4.60008798892318
27908	-4.60778148363068
27909	-4.61547667374106
27910	-4.62317331939706
27911	-4.63087118050446
27912	-4.63857001673917
27913	-4.64626958755447
27914	-4.65396965218812
27915	-4.66166996966957
27916	-4.66937029882721
27917	-4.67707039829550
27918	-4.68477002652224
27919	-4.69246894177583
27920	-4.70016690215246
27921	-4.70786366558344
27922	-4.71555898984244
27923	-4.72325263255272
27924	-4.73094435119444
27925	-4.73863390311188
27926	-4.74632104552074
27927	-4.75400553551539
27928	-4.76168713007615
27929	-4.76936558607661
27930	-4.77704066029093
27931	-4.78471210940117
27932	-4.79237969000459
27933	-4.80004315862094
27934	-4.80770227169986
27935	-4.81535678562814
27936	-4.82300645673703
27937	-4.83065104130963
27938	-4.83829029558815
27939	-4.84592397578129
27940	-4.85355183807154
27941	-4.86117363862249
27942	-4.86878913358615
27943	-4.87639807911031
27944	-4.88400023134584
27945	-4.89159534645403
27946	-4.89918318061389
27947	-4.90676349002950
27948	-4.91433603093734
27949	-4.92190055961364
27950	-4.92945683238167
27951	-4.93700460561912
27952	-4.94454363576538
27953	-4.95207367932892
27954	-4.95959449289462
27955	-4.96710583313112
27956	-4.97460745679819
27957	-4.98209912075407
27958	-4.98958058196288
27959	-4.99705159750195
27960	-5.00451192456927
27961	-5.01196132049079
27962	-5.01939954272790
27963	-5.02682634888474
27964	-5.03424149671566
27965	-5.04164474413257
27966	-5.04903584921237
27967	-5.05641457020433
27968	-5.06378066553754
27969	-5.07113389382825
27970	-5.07847401388735
27971	-5.08580078472773
27972	-5.09311396557173
27973	-5.10041331585846
27974	-5.10769859525125
27975	-5.11496956364505
27976	-5.12222598117378
27977	-5.12946760821775
27978	-5.13669420541106
27979	-5.14390553364894
27980	-5.15110135409525
27981	-5.15828142818983
27982	-5.16544551765591
27983	-5.17259338450754
27984	-5.17972479105701
27985	-5.18683949992222
27986	-5.19393727403414
27987	-5.20101787664415
27988	-5.20808107133146
27989	-5.21512662201047
27990	-5.22215429293819
27991	-5.22916384872161
27992	-5.23615505432513
27993	-5.24312767507796
27994	-5.25008147668147
27995	-5.25701622521662
27996	-5.26393168715135
27997	-5.27082762934795
27998	-5.27770381907043
27999	-5.28456002399187
28000	-5.29139601220179
28001	-5.29821155221347
28002	-5.30500641297127
28003	-5.31178036385796
28004	-5.31853317470201
28005	-5.32526461578492
28006	-5.33197445784845
28007	-5.33866247210198
28008	-5.34532843022971
28009	-5.35197210439795
28010	-5.35859326726239
28011	-5.36519169197529
28012	-5.37176715219271
28013	-5.37831942208173
28014	-5.38484827632760
28015	-5.39135349014096
28016	-5.39783483926497
28017	-5.40429209998245
28018	-5.41072504912303
28019	-5.41713346407023
28020	-5.42351712276855
28021	-5.42987580373052
28022	-5.43620928604374
28023	-5.44251734937794
28024	-5.44879977399195
28025	-5.45505634074074
28026	-5.46128683108244
28027	-5.46749102708528
28028	-5.47366871143460
28029	-5.47981966743978
28030	-5.48594367904119
28031	-5.49204053081712
28032	-5.49811000799064
28033	-5.50415189643649
28034	-5.51016598268795
28035	-5.51615205394368
28036	-5.52210989807453
28037	-5.52803930363039
28038	-5.53394005984697
28039	-5.53981195665258
28040	-5.54565478467486
28041	-5.55146833524751
28042	-5.55725240041707
28043	-5.56300677294958
28044	-5.56873124633736
28045	-5.57442561480563
28046	-5.58008967331928
28047	-5.58572321758942
28048	-5.59132604408011
28049	-5.59689795001489
28050	-5.60243873338342
28051	-5.60794819294803
28052	-5.61342612825027
28053	-5.61887233961739
28054	-5.62428662816884
28055	-5.62966879582269
28056	-5.63501864530202
28057	-5.64033598014136
28058	-5.64562060469296
28059	-5.65087232413310
28060	-5.65609094446844
28061	-5.66127627254221
28062	-5.66642811604043
28063	-5.67154628349816
28064	-5.67663058430561
28065	-5.68168082871426
28066	-5.68669682784294
28067	-5.69167839368386
28068	-5.69662533910860
28069	-5.70153747787418
28070	-5.70641462462896
28071	-5.71125659491866
28072	-5.71606320519230
28073	-5.72083427280807
28074	-5.72556961603920
28075	-5.73026905407974
28076	-5.73493240705038
28077	-5.73955949600422
28078	-5.74415014293244
28079	-5.74870417077009
28080	-5.75322140340173
28081	-5.75770166566710
28082	-5.76214478336672
28083	-5.76655058326742
28084	-5.77091889310789
28085	-5.77524954160417
28086	-5.77954235845504
28087	-5.78379717434749
28088	-5.78801382096203
28089	-5.79219213097811
28090	-5.79633193807931
28091	-5.80043307695867
28092	-5.80449538332384
28093	-5.80851869390231
28094	-5.81250284644655
28095	-5.81644767973911
28096	-5.82035303359769
28097	-5.82421874888017
28098	-5.82804466748960
28099	-5.83183063237916
28100	-5.83557648755713
28101	-5.83928207809175
28102	-5.84294725011609
