time,temperature
69425.5,13.9
69426,14.298
69426.5,14.576
69427,15.305
69427.5,15.839
69428,16.345
69428.5,16.474
69429,18.112
69429.5,20.309
69430,20.643
69430.5,20.998
69431,22.094
69431.5,21.598
69432,21.746
69432.5,22.514
69433,22.938
69433.5,21.923
69434,21.947
69434.5,22.441
69435,21.746
69435.5,21.266
69436,20.779
69436.5,20.571
69437,20.103
69437.5,19.829
69438,19.597
69438.5,19.241
69439,18.835
69439.5,18.382
69440,17.929
69440.5,17.449
69441,16.979
69441.5,16.578
69442,16.199
69442.5,15.801
69443,15.409
69443.5,15.016
69444,14.638
69444.5,14.272
69445,13.918
69445.5,13.574
69446,13.269
69446.5,12.981
69447,12.737
69447.5,12.54
69448,12.4
69448.5,12.363
69449,12.448
69449.5,12.744
69450,12.991
69450.5,13.552
69451,14.363
69451.5,15.145
69452,16.026
69452.5,16.452
69453,18.376
69453.5,20.816
69454,22.535
69454.5,22.878
69455,24.048
69455.5,25.557
69456,24.773
69456.5,24.636
69457,24.496
69457.5,23.521
69458,23.719
69458.5,23.992
69459,23.11
69459.5,22.578
69460,22.11
69460.5,21.684
69461,21.28
69461.5,20.922
69462,20.595
69462.5,20.275
69463,19.834
69463.5,19.399
69464,18.967
69464.5,18.455
69465,17.905
69465.5,17.389
69466,16.909
69466.5,16.451
69467,16.002
69467.5,15.553
69468,15.241
69468.5,14.969
69469,14.735
69469.5,14.497
69470,14.187
69470.5,13.931
69471,13.787
69471.5,13.74
69472,13.717
69472.5,13.701
69473,13.711
69473.5,13.711
69474,13.833
69474.5,14.113
69475,14.906
69475.5,15.615
69476,16.412
69476.5,16.237
69477,18.099
69477.5,20.658
69478,22.337
69478.5,22.554
69479,23.798
69479.5,25.176
69480,24.172
69480.5,23.981
69481,23.82
69481.5,22.888
69482,23.148
69482.5,23.419
69483,22.469
69483.5,21.671
69484,21.073
69484.5,20.759
69485,20.31
69485.5,19.85
69486,19.441
69486.5,19.037
69487,18.655
69487.5,18.224
69488,17.702
69488.5,17.156
69489,16.597
69489.5,16.095
69490,15.648
69490.5,15.219
69491,14.828
69491.5,14.445
69492,14.098
69492.5,13.799
69493,13.581
69493.5,13.369
69494,13.186
69494.5,13.069
69495,12.923
69495.5,12.8
69496,12.717
69496.5,12.684
69497,12.718
69497.5,12.891
69498,13.138
69498.5,13.557
69499,14.543
69499.5,15.362
69500,16.36
69500.5,16.212
69501,18.115
69501.5,20.671
69502,22.351
69502.5,22.624
69503,23.839
69503.5,24.897
69504,23.357
69504.5,23.336
69505,23.685
69505.5,22.784
69506,23.14
69506.5,23.464
69507,22.509
69507.5,21.746
69508,21.171
69508.5,20.745
69509,20.423
69509.5,19.955
69510,19.285
69510.5,18.776
69511,18.344
69511.5,17.995
69512,17.539
69512.5,16.994
69513,16.538
69513.5,16.179
69514,15.957
69514.5,15.754
69515,15.527
69515.5,15.329
69516,15.168
69516.5,15.019
69517,14.846
69517.5,14.689
69518,14.567
69518.5,14.448
69519,14.31
69519.5,14.23
69520,14.152
69520.5,14.035
69521,13.892
69521.5,13.863
69522,13.954
69522.5,14.302
69523,15.21
69523.5,15.951
69524,16.83
69524.5,16.679
69525,18.389
69525.5,20.765
69526,22.374
69526.5,22.585
69527,23.653
69527.5,24.829
69528,24.324
69528.5,23.682
69529,23.279
69529.5,22.872
69530,23.077
69530.5,22.933
69531,22.525
69531.5,22.18
69532,21.873
69532.5,21.578
69533,21.284
69533.5,20.952
69534,20.598
69534.5,20.295
69535,19.934
69535.5,19.357
69536,18.72
69536.5,18.048
69537,17.392
69537.5,16.764
69538,16.21
69538.5,15.713
69539,15.25
69539.5,14.851
69540,14.472
69540.5,14.108
69541,13.748
69541.5,13.417
69542,13.108
69542.5,12.822
69543,12.547
69543.5,12.356
69544,12.224
69544.5,12.191
69545,12.377
69545.5,12.851
69546,13.428
69546.5,14.008
69547,14.784
69547.5,15.485
69548,16.068
69548.5,16.691
69549,18.054
69549.5,19.521
69550,21.194
69550.5,21.904
69551,23.339
69551.5,24.382
69552,23.827
69552.5,23.825
69553,24.163
69553.5,23.314
69554,23.623
69554.5,23.937
69555,23.113
69555.5,22.378
69556,21.88
69556.5,21.659
69557,21.322
69557.5,20.999
69558,20.595
69558.5,20.193
69559,19.839
69559.5,19.49
69560,19.063
69560.5,18.594
69561,18.094
69561.5,17.631
69562,17.198
69562.5,16.765
69563,16.346
69563.5,15.955
69564,15.6
69564.5,15.271
69565,15.021
69565.5,14.896
69566,14.831
69566.5,14.74
69567,14.625
69567.5,14.608
69568,14.676
69568.5,14.826
69569,14.976
69569.5,15.188
69570,15.425
69570.5,15.717
69571,16.198
69571.5,16.539
69572,16.834
69572.5,17.068
69573,17.313
69573.5,17.688
69574,18.857
69574.5,20.154
69575,21.48
69575.5,23.298
69576,23.602
69576.5,23.556
69577,23.512
69577.5,23.188
69578,23.309
69578.5,22.947
69579,22.415
69579.5,22.02
69580,21.709
69580.5,21.457
69581,21.167
69581.5,20.873
69582,20.529
69582.5,20.284
69583,19.97
69583.5,19.599
69584,19.208
69584.5,18.816
69585,18.496
69585.5,18.179
69586,17.852
69586.5,17.535
69587,17.255
69587.5,17.033
69588,16.826
69588.5,16.584
69589,16.295
69589.5,15.966
69590,15.634
69590.5,15.322
69591,15.022
69591.5,14.751
69592,14.562
69592.5,14.484
69593,14.512
69593.5,14.639
69594,14.858
69594.5,15.357
69595,16.487
69595.5,17.394
69596,18.287
69596.5,18.294
69597,20.236
69597.5,22.576
69598,24.023
69598.5,24.272
69599,25.426
69599.5,27.029
69600,26.681
69600.5,26.105
69601,25.897
69601.5,25.485
69602,25.568
69602.5,25.622
69603,24.821
69603.5,24.242
69604,23.757
69604.5,23.389
69605,22.98
69605.5,22.537
69606,22.138
69606.5,21.814
69607,21.465
69607.5,21.055
69608,20.6
69608.5,20.178
69609,19.727
69609.5,19.261
69610,18.957
69610.5,18.706
69611,17.81
69611.5,17.624
69612,17.499
69612.5,17.342
69613,17.039
69613.5,16.712
69614,16.354
69614.5,15.997
69615,15.673
69615.5,15.428
69616,15.397
69616.5,15.548
69617,15.677
69617.5,15.904
69618,16.215
69618.5,16.598
69619,17.195
69619.5,17.628
69620,18.182
69620.5,18.356
69621,19.46
69621.5,21.029
69622,22.132
69622.5,22.36
69623,23.154
69623.5,24.272
69624,24.035
69624.5,23.503
69625,23.59
69625.5,23.329
69626,23.325
69626.5,23.469
69627,22.811
69627.5,22.149
69628,21.665
69628.5,21.333
69629,20.957
69629.5,20.604
69630,20.223
69630.5,19.902
69631,19.547
69631.5,19.175
69632,18.769
69632.5,18.371
69633,17.989
69633.5,17.642
69634,17.309
69634.5,17.002
69635,16.704
69635.5,16.442
69636,16.174
69636.5,15.904
69637,15.649
69637.5,15.417
69638,15.214
69638.5,15.033
69639,14.857
69639.5,14.727
69640,14.661
69640.5,14.659
69641,14.781
69641.5,14.999
69642,15.307
69642.5,15.794
69643,16.673
69643.5,17.417
69644,18.176
69644.5,18.46
69645,20.059
69645.5,22.08
69646,23.442
69646.5,23.68
69647,24.702
69647.5,26.12
69648,25.859
69648.5,25.508
69649,25.952
69649.5,25.698
69650,25.536
69650.5,25.364
69651,24.842
69651.5,24.255
69652,23.719
69652.5,23.184
69653,22.615
69653.5,22.103
69654,21.565
69654.5,20.999
69655,20.516
69655.5,20.069
69656,19.651
69656.5,19.363
69657,19.114
69657.5,18.876
69658,18.655
69658.5,18.452
69659,18.222
69659.5,17.914
69660,17.607
69660.5,17.323
69661,17.031
69661.5,16.751
69662,16.563
69662.5,16.409
69663,16.215
69663.5,16.032
69664,15.883
69664.5,15.862
69665,15.855
69665.5,15.963
69666,16.209
69666.5,16.237
69667,16.282
69667.5,16.641
69668,17.418
69668.5,17.956
69669,19.509
69669.5,21.433
69670,22.105
69670.5,21.897
69671,21.887
69671.5,22.09
69672,22.736
69672.5,23.101
69673,23.788
69673.5,23.94
69674,23.817
69674.5,23.646
69675,23.393
69675.5,23.13
69676,22.682
69676.5,22.355
69677,22.007
69677.5,21.676
69678,21.282
69678.5,20.79
69679,20.356
69679.5,19.925
69680,19.509
69680.5,19.097
69681,18.783
69681.5,18.529
69682,18.291
69682.5,18.015
69683,17.762
69683.5,17.516
69684,17.305
69684.5,17.065
69685,16.849
69685.5,16.648
69686,16.309
69686.5,16.13
69687,15.961
69687.5,15.775
69688,15.627
69688.5,15.445
69689,15.316
69689.5,15.308
69690,15.35
69690.5,15.534
69691,15.969
69691.5,16.239
69692,16.591
69692.5,16.582
69693,18.274
69693.5,20.555
69694,21.928
69694.5,21.925
69695,23.154
69695.5,24.505
69696,23.855
69696.5,23.186
69697,23.518
69697.5,23.003
69698,22.704
69698.5,22.326
69699,21.589
69699.5,21.029
69700,20.672
69700.5,20.415
69701,20.041
69701.5,19.663
69702,19.152
69702.5,18.696
69703,18.244
69703.5,17.71
69704,17.134
69704.5,16.545
69705,15.953
69705.5,15.395
69706,14.902
69706.5,14.41
69707,13.942
69707.5,13.497
69708,13.067
69708.5,12.681
69709,12.327
69709.5,11.988
69710,11.653
69710.5,11.333
69711,11.01
69711.5,10.743
69712,10.542
69712.5,10.487
69713,10.738
69713.5,10.924
69714,11.128
69714.5,11.546
69715,12.445
69715.5,12.982
69716,13.52
69716.5,13.886
69717,15.581
69717.5,17.755
69718,19
69718.5,19.455
69719,20.221
69719.5,21.12
69720,21.16
69720.5,20.714
69721,21.511
69721.5,20.884
69722,20.349
69722.5,20.663
69723,20.339
69723.5,19.834
69724,19.349
69724.5,19.044
69725,18.673
69725.5,18.271
69726,17.912
69726.5,17.559
69727,17.172
69727.5,16.746
69728,16.257
69728.5,15.76
69729,15.298
69729.5,14.883
69730,14.501
69730.5,14.132
69731,13.756
69731.5,13.345
69732,12.898
69732.5,12.471
69733,12.06
69733.5,11.684
69734,11.339
69734.5,11.024
69735,10.731
69735.5,10.501
69736,10.352
69736.5,10.281
69737,10.3
69737.5,10.436
69738,10.652
69738.5,11.1
69739,11.991
69739.5,12.585
69740,13.154
69740.5,13.67
69741,15.522
69741.5,16.761
69742,18.079
69742.5,18.714
69743,19.715
69743.5,21.019
69744,20.676
69744.5,20.566
69745,20.652
69745.5,20.555
69746,20.657
69746.5,20.846
69747,20.206
69747.5,19.511
69748,19.043
69748.5,18.711
69749,18.345
69749.5,18.029
69750,17.689
69750.5,17.298
69751,16.837
69751.5,16.323
69752,15.755
69752.5,15.167
69753,14.605
69753.5,14.079
69754,13.595
69754.5,13.138
69755,12.722
69755.5,12.329
69756,12.03
69756.5,11.77
69757,11.578
69757.5,11.49
69758,11.411
69758.5,11.291
69759,11.122
69759.5,10.972
69760,10.901
69760.5,10.911
69761,10.993
69761.5,11.149
69762,11.389
69762.5,11.892
69763,12.608
69763.5,13.421
69764,14.234
69764.5,14.811
69765,16.747
69765.5,19.217
69766,20.658
69766.5,20.977
69767,22.118
69767.5,23.842
69768,23.598
69768.5,23.319
69769,23.839
69769.5,23.199
69770,22.836
69770.5,22.995
69771,22.361
69771.5,21.697
69772,21.145
69772.5,20.678
69773,20.284
69773.5,19.953
69774,19.575
69774.5,19.134
69775,18.661
69775.5,18.124
69776,17.541
69776.5,17.013
69777,16.522
69777.5,16.032
69778,15.596
69778.5,15.185
69779,14.803
69779.5,14.443
69780,14.123
69780.5,13.791
69781,13.46
69781.5,13.116
69782,12.741
69782.5,12.403
69783,12.125
69783.5,11.912
69784,11.787
69784.5,11.723
69785,11.763
69785.5,11.914
69786,12.161
69786.5,12.644
69787,13.427
69787.5,14.066
69788,14.634
69788.5,15.258
69789,16.943
69789.5,19.054
69790,20.31
69790.5,20.908
69791,21.915
69791.5,23.517
69792,23.426
69792.5,23.244
69793,23.793
69793.5,23.391
69794,23.112
69794.5,23.168
69795,22.7
69795.5,22.128
69796,21.654
69796.5,21.242
69797,20.755
69797.5,20.274
69798,19.823
69798.5,19.391
69799,18.903
69799.5,18.372
69800,17.865
69800.5,17.35
69801,16.923
69801.5,16.544
69802,16.131
69802.5,15.699
69803,15.268
69803.5,14.85
69804,14.444
69804.5,14.07
69805,13.837
69805.5,13.8
69806,13.771
69806.5,13.687
69807,13.561
69807.5,13.347
69808,13.067
69808.5,12.864
69809,12.798
69809.5,13.033
69810,13.337
69810.5,13.607
69811,13.952
69811.5,14.316
69812,14.583
69812.5,15.063
69813,16.198
69813.5,17.531
69814,17.85
69814.5,18.518
69815,19.537
69815.5,20.92
69816,20.991
69816.5,20.839
69817,21.227
69817.5,20.805
69818,20.599
69818.5,20.527
69819,20.13
69819.5,19.751
69820,19.399
69820.5,19.054
69821,18.694
69821.5,18.36
69822,18.044
69822.5,17.684
69823,17.296
69823.5,16.947
69824,16.599
69824.5,16.289
69825,16.022
69825.5,15.773
69826,15.571
69826.5,15.384
69827,15.204
69827.5,14.978
69828,14.718
69828.5,14.506
69829,14.283
69829.5,14.107
69830,13.967
69830.5,13.837
69831,13.698
69831.5,13.601
69832,13.513
69832.5,13.447
69833,13.424
69833.5,13.47
69834,13.5
69834.5,13.563
69835,13.683
69835.5,13.936
69836,14.225
69836.5,14.382
69837,14.289
69837.5,14.163
69838,14.106
69838.5,14.172
69839,14.257
69839.5,14.312
69840,14.342
69840.5,14.386
69841,14.479
69841.5,14.547
69842,14.772
69842.5,15.046
69843,15.304
69843.5,15.503
69844,15.527
69844.5,15.365
69845,15.276
69845.5,15.153
69846,15.037
69846.5,14.867
69847,14.66
69847.5,14.44
69848,14.266
69848.5,14.094
69849,13.919
69849.5,13.599
69850,13.133
69850.5,12.672
69851,12.22
69851.5,11.834
69852,11.543
69852.5,11.278
69853,11.008
69853.5,10.747
69854,10.523
69854.5,10.303
69855,10.173
69855.5,10.112
69856,9.9958
69856.5,10.002
69857,10.154
69857.5,10.317
69858,10.513
69858.5,10.997
69859,11.684
69859.5,12.229
69860,12.751
69860.5,13.42
69861,14.767
69861.5,16.687
69862,17.877
69862.5,17.922
69863,18.415
69863.5,18.305
69864,18.188
69864.5,18.266
69865,18.212
69865.5,17.967
69866,17.819
69866.5,17.89
69867,17.813
69867.5,17.729
69868,17.773
69868.5,17.653
69869,17.343
69869.5,17.038
69870,16.706
69870.5,16.377
69871,16.015
69871.5,15.625
69872,15.234
69872.5,14.858
69873,14.495
69873.5,14.155
69874,13.844
69874.5,13.536
69875,13.257
69875.5,13.036
69876,12.839
69876.5,12.658
69877,12.515
69877.5,12.376
69878,12.264
69878.5,12.159
69879,12.074
69879.5,12.025
69880,11.998
69880.5,12.034
69881,12.167
69881.5,12.351
69882,12.606
69882.5,12.901
69883,13.149
69883.5,13.315
69884,13.444
69884.5,13.498
69885,13.775
69885.5,14.969
69886,16.068
69886.5,16.404
69887,16.687
69887.5,16.698
69888,16.513
69888.5,16.144
69889,15.805
69889.5,15.552
69890,15.485
69890.5,15.536
69891,15.667
69891.5,15.78
69892,15.8
69892.5,15.794
69893,15.752
69893.5,15.704
69894,15.615
69894.5,15.444
69895,15.222
69895.5,14.98
69896,14.728
69896.5,14.359
69897,14.004
69897.5,13.735
69898,13.518
69898.5,13.281
69899,13.037
69899.5,12.778
69900,12.563
69900.5,12.375
69901,12.167
69901.5,11.957
69902,11.746
69902.5,11.527
69903,11.288
69903.5,11.031
69904,10.842
69904.5,10.738
69905,10.683
69905.5,10.634
69906,10.576
69906.5,10.531
69907,10.537
69907.5,10.547
69908,10.538
69908.5,10.567
69909,10.618
69909.5,10.723
69910,10.912
69910.5,11.162
69911,11.336
69911.5,11.447
69912,11.608
69912.5,11.856
69913,12.043
69913.5,12.188
69914,12.301
69914.5,12.339
69915,12.307
69915.5,12.26
69916,12.2
69916.5,12.137
69917,12.142
69917.5,12.097
69918,12.03
69918.5,11.961
69919,11.886
69919.5,11.8
69920,11.637
69920.5,11.529
69921,11.446
69921.5,11.342
69922,11.228
69922.5,11.081
69923,10.909
69923.5,10.768
69924,10.619
69924.5,10.457
69925,10.311
69925.5,10.188
69926,10.107
69926.5,10.026
69927,9.9423
69927.5,9.8708
69928,9.7935
69928.5,9.7513
69929,9.7194
69929.5,9.7516
69930,9.8288
69930.5,10.084
69931,10.22
69931.5,10.575
69932,10.942
69932.5,11.437
69933,12.723
69933.5,14.448
69934,15.829
69934.5,16.219
69935,16.115
69935.5,16.647
69936,16.728
69936.5,16.775
69937,17.408
69937.5,17.077
69938,17.105
69938.5,16.993
69939,16.709
69939.5,16.087
69940,15.656
69940.5,15.302
69941,14.971
69941.5,14.611
69942,14.239
69942.5,13.973
69943,13.677
69943.5,13.162
69944,12.68
69944.5,12.226
69945,11.825
69945.5,11.474
69946,11.046
69946.5,10.657
69947,10.312
69947.5,9.9291
69948,9.5394
69948.5,9.1658
69949,8.8225
69949.5,8.5347
69950,8.2924
69950.5,8.0344
69951,7.8054
69951.5,7.5986
69952,7.4175
69952.5,7.329
69953,7.3326
69953.5,7.4288
69954,7.6078
69954.5,8.0486
69955,8.6082
69955.5,8.9435
69956,9.3752
69956.5,9.8878
69957,11.461
69957.5,13.951
69958,15.964
69958.5,16.322
69959,17.492
69959.5,19.256
69960,19.458
69960.5,18.959
69961,19.646
69961.5,19.182
69962,19.26
69962.5,19.164
69963,18.482
69963.5,17.652
69964,16.99
69964.5,16.574
69965,16.153
69965.5,15.743
69966,15.351
69966.5,14.914
69967,14.57
69967.5,14.21
69968,13.914
69968.5,13.589
69969,13.18
69969.5,12.838
69970,12.507
69970.5,12.267
69971,12.153
69971.5,12.025
69972,11.85
69972.5,11.578
69973,11.247
69973.5,10.924
69974,10.654
69974.5,10.372
69975,10.115
69975.5,9.9315
69976,9.7377
69976.5,9.6125
69977,9.5611
69977.5,9.5773
69978,9.6619
69978.5,10.014
69979,10.488
69979.5,10.935
69980,11.318
69980.5,11.844
69981,13.137
69981.5,15.423
69982,17.247
69982.5,17.624
69983,18.91
69983.5,20.788
69984,21.016
69984.5,20.557
69985,20.674
69985.5,20.123
69986,20.449
69986.5,20.69
69987,20.133
69987.5,19.55
69988,19.056
69988.5,18.647
69989,18.139
69989.5,17.701
69990,17.263
69990.5,16.805
69991,16.41
69991.5,15.935
69992,15.336
69992.5,14.767
69993,14.266
69993.5,13.755
69994,13.273
69994.5,12.837
69995,12.433
69995.5,12.152
69996,11.876
69996.5,11.548
69997,11.248
69997.5,10.958
69998,10.675
69998.5,10.448
69999,10.267
69999.5,10.095
70000,9.9633
70000.5,9.8731
70001,9.7993
70001.5,9.8704
70002,10.062
70002.5,10.413
70003,10.854
70003.5,11.289
70004,11.518
70004.5,11.984
70005,13.536
70005.5,15.815
70006,17.504
70006.5,17.86
70007,19.45
70007.5,20.842
70008,21.117
70008.5,20.611
70009,21.12
70009.5,20.634
70010,20.839
70010.5,21.013
70011,20.306
70011.5,19.478
70012,18.874
70012.5,18.438
70013,17.987
70013.5,17.625
70014,17.297
70014.5,16.973
70015,16.557
70015.5,16.07
70016,15.579
70016.5,15.122
70017,14.747
70017.5,14.42
70018,14.194
70018.5,13.928
70019,13.685
70019.5,13.528
70020,13.348
70020.5,13.046
70021,12.706
70021.5,12.403
70022,12.116
70022.5,11.834
70023,11.564
70023.5,11.312
70024,11.09
70024.5,10.94
70025,10.95
70025.5,11.134
70026,11.393
70026.5,11.742
70027,12.171
70027.5,12.573
70028,13.017
70028.5,13.651
70029,14.774
70029.5,16.507
70030,17.618
70030.5,18.137
70031,19.102
70031.5,20.367
70032,20.917
70032.5,20.429
70033,20.219
70033.5,19.847
70034,19.658
70034.5,19.692
70035,19.484
70035.5,18.975
70036,18.709
70036.5,18.273
70037,17.981
70037.5,17.764
70038,17.474
70038.5,17.142
70039,16.731
70039.5,16.278
70040,15.934
70040.5,15.644
70041,15.418
70041.5,15.257
70042,15.132
70042.5,14.969
70043,14.772
70043.5,14.596
70044,14.393
70044.5,14.184
70045,13.941
70045.5,13.706
70046,13.496
70046.5,13.302
70047,13.11
70047.5,12.922
70048,12.772
70048.5,12.644
70049,12.559
70049.5,12.573
70050,12.638
70050.5,12.857
70051,13.08
70051.5,13.363
70052,13.609
70052.5,14.176
70053,14.896
70053.5,16.207
70054,17.184
70054.5,17.282
70055,17.387
70055.5,17.921
70056,18.234
70056.5,18.463
70057,18.423
70057.5,18.636
70058,18.916
70058.5,18.964
70059,18.811
70059.5,18.571
70060,18.492
70060.5,18.312
70061,18.052
70061.5,17.781
70062,17.488
70062.5,17.208
70063,16.878
70063.5,16.566
70064,16.274
70064.5,16.023
70065,15.805
70065.5,15.558
70066,15.342
70066.5,15.15
70067,14.948
70067.5,14.759
70068,14.592
70068.5,14.438
70069,14.309
70069.5,14.159
70070,13.983
70070.5,13.829
70071,13.706
70071.5,13.563
70072,13.424
70072.5,13.331
70073,13.257
70073.5,13.241
70074,13.334
70074.5,13.525
70075,13.755
70075.5,14.033
70076,14.256
70076.5,14.465
70077,14.553
70077.5,14.724
70078,14.805
70078.5,14.837
70079,15.098
70079.5,15.607
70080,16.12
70080.5,16.687
70081,16.996
70081.5,17.057
70082,17.03
70082.5,17.495
70083,17.401
70083.5,17.162
70084,17
70084.5,16.824
70085,16.586
70085.5,16.304
70086,16.016
70086.5,15.693
70087,15.175
70087.5,14.615
70088,14.076
70088.5,13.573
70089,13.082
70089.5,12.759
70090,12.59
70090.5,12.502
70091,12.42
70091.5,12.262
70092,12.072
70092.5,11.927
70093,11.845
70093.5,11.793
70094,11.623
70094.5,11.459
70095,11.328
70095.5,11.174
70096,10.956
70096.5,10.764
70097,10.767
70097.5,10.891
70098,11
70098.5,11.342
70099,11.781
70099.5,12.379
70100,12.888
70100.5,13.351
70101,14.654
70101.5,16.608
70102,18.062
70102.5,18.717
70103,20.024
70103.5,21.796
70104,21.734
70104.5,20.45
70105,18.639
70105.5,18.056
70106,18.245
70106.5,19.271
70107,19.078
70107.5,18.454
70108,17.891
70108.5,17.457
70109,17.238
70109.5,16.855
70110,16.426
70110.5,15.992
70111,15.497
70111.5,14.962
70112,14.421
70112.5,13.919
70113,13.452
70113.5,13.041
70114,12.663
70114.5,12.299
70115,11.947
70115.5,11.678
70116,11.495
70116.5,11.433
70117,11.316
70117.5,11.049
70118,10.779
70118.5,10.532
70119,10.253
70119.5,9.9992
70120,9.8473
70120.5,9.9185
70121,10.118
70121.5,10.381
70122,10.723
70122.5,11.193
70123,11.589
70123.5,11.972
70124,12.628
70124.5,13.369
70125,14.116
70125.5,14.744
70126,15.811
70126.5,16.377
70127,16.497
70127.5,16.985
70128,17.47
70128.5,17.799
70129,17.873
70129.5,17.996
70130,18.185
70130.5,18.225
70131,18.124
70131.5,17.796
70132,17.661
70132.5,17.557
70133,17.371
70133.5,17.058
70134,16.725
70134.5,16.415
70135,16.113
70135.5,15.829
70136,15.565
70136.5,15.334
70137,15.13
70137.5,14.944
70138,14.771
70138.5,14.587
70139,14.43
70139.5,14.306
70140,14.197
70140.5,14.104
70141,14.015
70141.5,13.942
70142,13.883
70142.5,13.821
70143,13.76
70143.5,13.684
70144,13.609
70144.5,13.54
70145,13.473
70145.5,13.429
70146,13.38
70146.5,13.354
70147,13.334
70147.5,13.33
70148,13.413
70148.5,13.554
70149,13.687
70149.5,13.799
70150,13.891
70150.5,14.002
70151,14.142
70151.5,14.38
70152,14.599
70152.5,14.811
70153,14.961
70153.5,15.126
70154,15.277
70154.5,15.216
70155,15.086
70155.5,14.98
70156,14.841
70156.5,14.677
70157,14.54
70157.5,14.392
70158,14.26
70158.5,14.127
70159,13.972
70159.5,13.822
70160,13.686
70160.5,13.566
70161,13.46
70161.5,13.384
70162,13.305
70162.5,13.242
70163,13.179
70163.5,13.114
70164,13.068
70164.5,13.011
70165,12.961
70165.5,12.918
70166,12.871
70166.5,12.832
70167,12.789
70167.5,12.747
70168,12.71
70168.5,12.68
70169,12.659
70169.5,12.657
70170,12.644
70170.5,12.66
70171,12.72
70171.5,12.795
70172,12.846
70172.5,12.888
70173,12.971
70173.5,13.084
70174,13.234
70174.5,13.37
70175,13.45
70175.5,13.495
70176,13.497
70176.5,13.523
70177,13.523
70177.5,13.533
70178,13.529
70178.5,13.497
70179,13.543
70179.5,13.519
70180,13.444
70180.5,13.342
70181,13.218
70181.5,13.097
70182,12.984
70182.5,12.899
70183,12.833
70183.5,12.76
70184,12.701
70184.5,12.655
70185,12.595
70185.5,12.562
70186,12.525
70186.5,12.486
70187,12.452
70187.5,12.436
70188,12.419
70188.5,12.407
70189,12.326
70189.5,12.219
70190,12.081
70190.5,11.83
70191,11.463
70191.5,11.114
70192,10.804
70192.5,10.557
70193,10.371
70193.5,10.281
70194,10.336
70194.5,10.535
70195,10.752
70195.5,11
70196,11.323
70196.5,12.053
70197,13.143
70197.5,13.853
70198,15.281
70198.5,15.816
70199,15.572
70199.5,15.334
70200,15.466
70200.5,15.769
70201,15.955
70201.5,15.931
70202,15.928
70202.5,15.9
70203,16.041
70203.5,16.027
70204,15.954
70204.5,15.934
70205,15.717
70205.5,15.388
70206,15.076
70206.5,14.787
70207,14.48
70207.5,14.13
70208,13.774
70208.5,13.394
70209,13.091
70209.5,12.826
70210,12.69
70210.5,12.554
70211,12.404
70211.5,12.234
70212,11.984
70212.5,11.675
70213,11.295
70213.5,10.943
70214,10.623
70214.5,10.335
70215,10.096
70215.5,10.014
70216,10.102
70216.5,10.238
70217,10.385
70217.5,10.583
70218,10.873
70218.5,11.163
70219,11.543
70219.5,11.974
70220,12.347
70220.5,12.609
70221,12.946
70221.5,13.207
70222,13.499
70222.5,13.761
70223,14.013
70223.5,14.26
70224,14.913
70224.5,15.481
70225,15.941
70225.5,16.002
70226,16.072
70226.5,16.422
70227,16.541
70227.5,16.218
70228,15.838
70228.5,15.49
70229,15.052
70229.5,14.726
70230,14.387
70230.5,13.996
70231,13.565
70231.5,13.214
70232,12.952
70232.5,12.789
70233,12.672
70233.5,12.442
70234,12.168
70234.5,11.932
70235,11.719
70235.5,11.474
70236,11.213
70236.5,10.987
70237,10.776
70237.5,10.636
70238,10.662
70238.5,10.733
70239,10.789
70239.5,10.818
70240,10.861
70240.5,10.9
70241,10.968
70241.5,11.056
70242,11.183
70242.5,11.278
70243,11.382
70243.5,11.415
70244,11.594
70244.5,11.742
70245,11.946
70245.5,12.149
70246,12.218
70246.5,12.277
70247,12.425
70247.5,12.702
70248,12.828
70248.5,12.942
70249,12.998
70249.5,12.999
70250,13.008
70250.5,13.001
70251,12.994
70251.5,12.958
70252,12.985
70252.5,13.032
70253,13.024
70253.5,12.939
70254,12.829
70254.5,12.71
70255,12.586
70255.5,12.494
70256,12.414
70256.5,12.339
70257,12.136
70257.5,11.883
70258,11.624
70258.5,11.32
70259,10.993
70259.5,10.69
70260,10.395
70260.5,10.161
70261,9.9222
70261.5,9.6774
70262,9.4292
70262.5,9.1983
70263,8.9671
70263.5,8.7881
70264,8.6219
70264.5,8.4814
70265,8.4048
70265.5,8.3892
70266,8.4825
70266.5,8.7228
70267,8.9898
70267.5,9.2504
70268,9.7277
70268.5,10.642
70269,12.128
70269.5,14.054
70270,15.666
70270.5,16.987
70271,18.69
70271.5,19.921
70272,19.427
70272.5,18.896
70273,19.17
70273.5,19.165
70274,18.813
70274.5,19.002
70275,18.376
70275.5,17.528
70276,16.892
70276.5,16.417
70277,15.976
70277.5,15.533
70278,15.091
70278.5,14.588
70279,14.051
70279.5,13.489
70280,13.012
70280.5,12.557
70281,12.135
70281.5,11.73
70282,11.357
70282.5,11.004
70283,10.672
70283.5,10.361
70284,10.056
70284.5,9.7628
70285,9.5052
70285.5,9.2481
70286,9.0071
70286.5,8.7869
70287,8.6396
70287.5,8.5053
70288,8.3365
70288.5,8.1995
70289,8.1231
70289.5,8.1365
70290,8.239
70290.5,8.5018
70291,8.7401
70291.5,8.9817
70292,9.4045
70292.5,10.216
70293,11.692
70293.5,13.752
70294,15.603
70294.5,16.811
70295,18.523
70295.5,19.839
